Created on 08-12-2020,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume BTC
2020-08-12,LTCBTC,0.004751,0.004764,0.004619,0.004701,48412.51,227.88
2020-08-11,LTCBTC,0.004903,0.005024,0.004706,0.004751,213834.83,1038.35
2020-08-10,LTCBTC,0.004877,0.004988,0.004817,0.004903,263672.02,1287.4
2020-08-09,LTCBTC,0.00497,0.004977,0.004844,0.004877,88564.92,435.11
2020-08-08,LTCBTC,0.004931,0.004971,0.004887,0.00497,91162.83,449.68
2020-08-07,LTCBTC,0.00502,0.00516,0.004783,0.004931,245895.02,1229.95
2020-08-06,LTCBTC,0.005013,0.005123,0.004954,0.00502,186668.47,938.9
2020-08-05,LTCBTC,0.00515,0.005192,0.004974,0.005013,194074.73,988.69
2020-08-04,LTCBTC,0.005212,0.005233,0.005092,0.00515,187870.24,969.03
2020-08-03,LTCBTC,0.005128,0.005238,0.005078,0.005212,237193.01,1227.9
2020-08-02,LTCBTC,0.005225,0.005443,0.004867,0.005128,623529.34,3218.63
2020-08-01,LTCBTC,0.005128,0.005308,0.005034,0.005225,369270.85,1914.06
2020-07-31,LTCBTC,0.005111,0.00525,0.005054,0.005128,210970.47,1082.93
2020-07-30,LTCBTC,0.00497,0.00532,0.004922,0.005111,365066.83,1870.84
2020-07-29,LTCBTC,0.005111,0.005154,0.004926,0.00497,263146.85,1324.5
2020-07-28,LTCBTC,0.004831,0.005252,0.004792,0.005111,553174.11,2776.02
2020-07-27,LTCBTC,0.004841,0.005063,0.004454,0.004831,563161.65,2703.22
2020-07-26,LTCBTC,0.005068,0.005207,0.004792,0.004841,356124.42,1771.1
2020-07-25,LTCBTC,0.004626,0.0051,0.004618,0.005068,415434.71,2050.53
2020-07-24,LTCBTC,0.00468,0.004695,0.004623,0.004626,135673.33,631.63
2020-07-23,LTCBTC,0.004724,0.004792,0.00467,0.00468,155506.22,735.07
2020-07-22,LTCBTC,0.004663,0.004742,0.004635,0.004724,126215.13,590.17
2020-07-21,LTCBTC,0.00458,0.004715,0.004573,0.004663,111324.08,518.6
2020-07-20,LTCBTC,0.00463,0.004649,0.00452,0.00458,81481.87,375.28
2020-07-19,LTCBTC,0.004631,0.004651,0.004589,0.00463,59942.95,276.99
2020-07-18,LTCBTC,0.004577,0.004671,0.00457,0.004631,71761.3,331.68
2020-07-17,LTCBTC,0.004609,0.004627,0.00457,0.004577,79935.15,367.41
2020-07-16,LTCBTC,0.004711,0.004714,0.004502,0.004609,131605.81,606.18
2020-07-15,LTCBTC,0.004741,0.004752,0.004668,0.004711,67681.14,318.42
2020-07-14,LTCBTC,0.004753,0.004762,0.004672,0.004741,95425.65,450.96
2020-07-13,LTCBTC,0.004807,0.0049,0.004622,0.004753,183509.9,880.77
2020-07-12,LTCBTC,0.004839,0.004875,0.004756,0.004807,104314.24,502.98
2020-07-11,LTCBTC,0.00477,0.004847,0.004766,0.004839,64146.79,307.77
2020-07-10,LTCBTC,0.004804,0.004852,0.004761,0.00477,100169.82,480.59
2020-07-09,LTCBTC,0.004807,0.004869,0.004736,0.004804,141291.41,678.92
2020-07-08,LTCBTC,0.004688,0.00488,0.004667,0.004807,177131.11,850.54
2020-07-07,LTCBTC,0.004716,0.004746,0.004663,0.004688,84998.47,399.9
2020-07-06,LTCBTC,0.004584,0.00473,0.004579,0.004716,105331.81,490.08
2020-07-05,LTCBTC,0.004608,0.004619,0.004552,0.004584,63013.21,288.68
2020-07-04,LTCBTC,0.00454,0.004621,0.004538,0.004608,81998.84,375.94
2020-07-03,LTCBTC,0.004515,0.004581,0.004505,0.00454,67239.95,305.56
2020-07-02,LTCBTC,0.004524,0.004533,0.004489,0.004515,60907.94,274.69
2020-07-01,LTCBTC,0.004507,0.004547,0.004497,0.004524,49032.26,221.79
2020-06-30,LTCBTC,0.004557,0.004572,0.004476,0.004507,45665.35,206.1
2020-06-29,LTCBTC,0.004536,0.004595,0.00448,0.004557,91516.83,415.2
2020-06-28,LTCBTC,0.004556,0.004592,0.004517,0.004536,46178.91,210.25
2020-06-27,LTCBTC,0.004702,0.004713,0.004418,0.004556,111418.58,511.99
2020-06-26,LTCBTC,0.00458,0.00473,0.004544,0.004702,178549.44,829.85
2020-06-25,LTCBTC,0.004585,0.004643,0.004554,0.00458,96408.11,444.15
2020-06-24,LTCBTC,0.004591,0.004624,0.004545,0.004585,104984.18,481.01
2020-06-23,LTCBTC,0.004576,0.004611,0.004563,0.004591,75810.04,347.17
2020-06-22,LTCBTC,0.004628,0.004656,0.004564,0.004576,91674.9,423.71
2020-06-21,LTCBTC,0.004656,0.004671,0.00461,0.004628,47726.05,220.82
2020-06-20,LTCBTC,0.004605,0.00467,0.004587,0.004656,59285.49,274.12
2020-06-19,LTCBTC,0.004626,0.004656,0.004587,0.004605,80666.5,373.65
2020-06-18,LTCBTC,0.004655,0.004679,0.004602,0.004626,82915.16,385.48
2020-06-17,LTCBTC,0.004607,0.004735,0.004602,0.004655,96360.9,450.38
2020-06-16,LTCBTC,0.004642,0.004649,0.004572,0.004607,82214.49,378.82
2020-06-15,LTCBTC,0.004715,0.004719,0.004617,0.004642,137135.45,640.86
2020-06-14,LTCBTC,0.00476,0.004762,0.004693,0.004715,60224.2,284.33
2020-06-13,LTCBTC,0.004723,0.004775,0.00471,0.00476,46863.57,222.19
2020-06-12,LTCBTC,0.004657,0.004783,0.004626,0.004723,88283.41,414.89
2020-06-11,LTCBTC,0.004718,0.004756,0.004596,0.004657,129623.01,608.19
2020-06-10,LTCBTC,0.004695,0.004772,0.004686,0.004718,90881.75,429.02
2020-06-09,LTCBTC,0.004747,0.0048,0.004671,0.004695,79044.98,374.5
2020-06-08,LTCBTC,0.004784,0.00481,0.00474,0.004747,74132.34,353.43
2020-06-07,LTCBTC,0.004842,0.004848,0.004776,0.004784,80318.81,386.61
2020-06-06,LTCBTC,0.004865,0.004884,0.004825,0.004842,65850.1,319.31
2020-06-05,LTCBTC,0.004847,0.004884,0.004809,0.004865,78811.58,382.48
2020-06-04,LTCBTC,0.004879,0.004972,0.00479,0.004847,147152.98,720.62
2020-06-03,LTCBTC,0.004832,0.004961,0.004806,0.004879,135409.11,660.24
2020-06-02,LTCBTC,0.004732,0.00499,0.004701,0.004832,244420.64,1181.08
2020-06-01,LTCBTC,0.004826,0.00493,0.004665,0.004732,191602.25,923.72
2020-05-31,LTCBTC,0.004924,0.004962,0.0048,0.004826,140673.35,687.2
2020-05-30,LTCBTC,0.004718,0.004982,0.004715,0.004924,180490.55,882.42
2020-05-29,LTCBTC,0.004675,0.00476,0.004666,0.004718,85282.64,402.51
2020-05-28,LTCBTC,0.004766,0.004775,0.004646,0.004675,97970.66,461.58
2020-05-27,LTCBTC,0.004781,0.004814,0.004734,0.004766,95323.63,455.25
2020-05-26,LTCBTC,0.00483,0.004838,0.004755,0.004781,95379.44,457.48
2020-05-25,LTCBTC,0.004829,0.004915,0.004806,0.00483,120021.89,582.68
2020-05-24,LTCBTC,0.004776,0.004864,0.00476,0.004829,132754.12,636.43
2020-05-23,LTCBTC,0.004825,0.004845,0.004764,0.004776,90054.43,432.12
2020-05-22,LTCBTC,0.004712,0.004858,0.004702,0.004825,110767.65,529.54
2020-05-21,LTCBTC,0.004651,0.004747,0.004623,0.004712,126825.24,593.7
2020-05-20,LTCBTC,0.004676,0.00472,0.004599,0.004651,130848.26,609.32
2020-05-19,LTCBTC,0.004657,0.004686,0.004611,0.004676,110259.07,512.79
2020-05-18,LTCBTC,0.004516,0.00471,0.004459,0.004657,203884.48,946.16
2020-05-17,LTCBTC,0.00461,0.004655,0.004491,0.004516,106495.8,486.41
2020-05-16,LTCBTC,0.004587,0.004635,0.004562,0.00461,143247.96,659.0
2020-05-15,LTCBTC,0.004492,0.004619,0.004477,0.004587,135549.22,616.56
2020-05-14,LTCBTC,0.004641,0.004643,0.004463,0.004492,157573.44,714.85
2020-05-13,LTCBTC,0.004789,0.004789,0.004611,0.004641,108091.96,509.52
2020-05-12,LTCBTC,0.004845,0.004869,0.004724,0.004789,148154.06,710.57
2020-05-11,LTCBTC,0.00482,0.004867,0.004657,0.004845,220315.37,1048.02
2020-05-10,LTCBTC,0.004923,0.004952,0.004754,0.00482,287858.49,1394.72
2020-05-09,LTCBTC,0.004866,0.005038,0.004848,0.004923,136551.2,674.68
2020-05-08,LTCBTC,0.004742,0.004912,0.004711,0.004866,158642.72,760.24
2020-05-07,LTCBTC,0.004916,0.004966,0.004679,0.004742,202714.93,984.18
2020-05-06,LTCBTC,0.005159,0.005214,0.004899,0.004916,123453.31,627.53
2020-05-05,LTCBTC,0.005294,0.00533,0.005151,0.005159,86742.08,454.04
2020-05-04,LTCBTC,0.005406,0.005406,0.005253,0.005294,114955.96,610.9
2020-05-03,LTCBTC,0.005482,0.005544,0.005342,0.005406,104221.83,564.34
2020-05-02,LTCBTC,0.005332,0.005562,0.005298,0.005482,109139.44,590.04
2020-05-01,LTCBTC,0.005372,0.005456,0.005297,0.005332,118351.13,636.61
2020-04-30,LTCBTC,0.005559,0.005636,0.00523,0.005372,271391.71,1462.33
2020-04-29,LTCBTC,0.005898,0.005949,0.005464,0.005559,273246.63,1558.28
2020-04-28,LTCBTC,0.005721,0.005939,0.005666,0.005898,145449.59,840.2
2020-04-27,LTCBTC,0.005788,0.005846,0.005656,0.005721,106817.78,612.53
2020-04-26,LTCBTC,0.005884,0.005943,0.005785,0.005788,81146.71,475.48
2020-04-25,LTCBTC,0.005932,0.006007,0.005854,0.005884,113814.75,675.01
2020-04-24,LTCBTC,0.005744,0.005969,0.005727,0.005932,165299.48,969.91
2020-04-23,LTCBTC,0.005867,0.005885,0.005664,0.005744,122741.25,710.25
2020-04-22,LTCBTC,0.005933,0.005943,0.005862,0.005867,76504.6,451.67
2020-04-21,LTCBTC,0.00589,0.005971,0.005856,0.005933,74386.99,440.37
2020-04-20,LTCBTC,0.005932,0.006004,0.005854,0.00589,104717.75,620.71
2020-04-19,LTCBTC,0.006087,0.0061,0.005892,0.005932,104376.85,626.01
2020-04-18,LTCBTC,0.006004,0.0061,0.005951,0.006087,92487.09,557.26
2020-04-17,LTCBTC,0.005989,0.006031,0.005911,0.006004,73575.52,439.33
2020-04-16,LTCBTC,0.005925,0.006138,0.005825,0.005989,175246.79,1048.94
2020-04-15,LTCBTC,0.005998,0.006039,0.005916,0.005925,84539.62,506.53
2020-04-14,LTCBTC,0.006028,0.006041,0.005971,0.005998,70103.47,420.95
2020-04-13,LTCBTC,0.006081,0.006096,0.005952,0.006028,127837.63,768.14
2020-04-12,LTCBTC,0.006185,0.006236,0.006034,0.006081,92671.44,568.68
2020-04-11,LTCBTC,0.00616,0.006241,0.006124,0.006185,64587.36,399.36
2020-04-10,LTCBTC,0.006341,0.00637,0.00605,0.00616,158293.72,979.73
2020-04-09,LTCBTC,0.006321,0.0064,0.006262,0.006341,90096.29,569.4
2020-04-08,LTCBTC,0.006221,0.006397,0.00617,0.006321,102300.26,644.91
2020-04-07,LTCBTC,0.006141,0.006411,0.006141,0.006221,154796.23,970.01
2020-04-06,LTCBTC,0.005957,0.006234,0.005916,0.006141,174906.27,1059.85
2020-04-05,LTCBTC,0.005942,0.006008,0.005928,0.005957,50216.89,299.99
2020-04-04,LTCBTC,0.006011,0.006039,0.005883,0.005942,83727.02,499.31
2020-04-03,LTCBTC,0.005866,0.006047,0.005857,0.006011,94101.25,558.75
2020-04-02,LTCBTC,0.005908,0.005997,0.00585,0.005866,140249.58,830.78
2020-04-01,LTCBTC,0.006093,0.00616,0.005895,0.005908,120503.78,729.01
2020-03-31,LTCBTC,0.006087,0.006119,0.005984,0.006093,86480.77,521.94
2020-03-30,LTCBTC,0.006307,0.00635,0.00601,0.006087,101025.24,621.7
2020-03-29,LTCBTC,0.006229,0.006331,0.006165,0.006307,77656.67,485.54
2020-03-28,LTCBTC,0.00598,0.006312,0.005883,0.006229,139432.02,848.3
2020-03-27,LTCBTC,0.005998,0.006094,0.005892,0.00598,116840.17,699.37
2020-03-26,LTCBTC,0.005864,0.006003,0.005808,0.005998,106423.79,627.26
2020-03-25,LTCBTC,0.006012,0.006075,0.005826,0.005864,174117.1,1032.81
2020-03-24,LTCBTC,0.006021,0.006068,0.0059,0.006012,178891.58,1065.06
2020-03-23,LTCBTC,0.006086,0.00627,0.005965,0.006021,161883.98,991.71
2020-03-22,LTCBTC,0.006196,0.00626,0.005977,0.006086,112116.21,684.33
2020-03-21,LTCBTC,0.00614,0.006257,0.006083,0.006196,116625.94,720.78
2020-03-20,LTCBTC,0.006313,0.006397,0.005981,0.00614,286934.75,1788.76
2020-03-19,LTCBTC,0.006435,0.006528,0.0062,0.006313,221795.87,1412.03
2020-03-18,LTCBTC,0.006407,0.006543,0.006318,0.006435,166755.35,1070.21
2020-03-17,LTCBTC,0.006604,0.006657,0.006373,0.006407,175783.88,1149.8
2020-03-16,LTCBTC,0.006786,0.006851,0.006443,0.006604,349887.09,2310.03
2020-03-15,LTCBTC,0.006646,0.00682,0.006478,0.006786,247994.62,1662.34
2020-03-14,LTCBTC,0.006731,0.006788,0.006535,0.006646,308469.48,2050.2
2020-03-13,LTCBTC,0.006226,0.0069,0.005938,0.006731,1143685.14,7267.59
2020-03-12,LTCBTC,0.006121,0.0065,0.00511,0.006226,956967.83,5492.06
2020-03-11,LTCBTC,0.006364,0.006378,0.00599,0.006121,225493.16,1388.97
2020-03-10,LTCBTC,0.006354,0.0064,0.00622,0.006364,169306.07,1069.59
2020-03-09,LTCBTC,0.006346,0.006436,0.006084,0.006354,387616.7,2436.93
2020-03-08,LTCBTC,0.006802,0.006802,0.00624,0.006346,284090.22,1850.27
2020-03-07,LTCBTC,0.006919,0.007028,0.006782,0.006802,117991.08,813.91
2020-03-06,LTCBTC,0.006852,0.006962,0.006784,0.006919,120205.66,825.92
2020-03-05,LTCBTC,0.006898,0.006935,0.006779,0.006852,131421.97,902.03
2020-03-04,LTCBTC,0.006967,0.006997,0.00677,0.006898,111854.77,771.15
2020-03-03,LTCBTC,0.006892,0.007024,0.006796,0.006967,124378.27,861.92
2020-03-02,LTCBTC,0.006763,0.007021,0.006702,0.006892,179510.93,1230.75
2020-03-01,LTCBTC,0.006814,0.00696,0.006607,0.006763,157465.3,1074.41
2020-02-29,LTCBTC,0.006889,0.007012,0.006752,0.006814,153178.52,1051.88
2020-02-28,LTCBTC,0.006995,0.007122,0.006694,0.006889,263290.73,1813.71
2020-02-27,LTCBTC,0.006885,0.007259,0.006697,0.006995,347112.55,2423.66
2020-02-26,LTCBTC,0.007622,0.007867,0.006627,0.006885,462506.79,3298.48
2020-02-25,LTCBTC,0.007825,0.007867,0.0075,0.007622,205061.8,1575.99
2020-02-24,LTCBTC,0.008008,0.008009,0.007533,0.007825,223847.82,1741.76
2020-02-23,LTCBTC,0.007748,0.008082,0.007729,0.008008,206264.43,1637.5
2020-02-22,LTCBTC,0.007572,0.007943,0.007501,0.007748,268562.74,2087.34
2020-02-21,LTCBTC,0.007233,0.007728,0.007163,0.007572,212509.28,1593.19
2020-02-20,LTCBTC,0.007359,0.0075,0.00701,0.007233,247192.29,1793.88
2020-02-19,LTCBTC,0.0076,0.007734,0.007153,0.007359,164934.0,1238.99
2020-02-18,LTCBTC,0.007564,0.00778,0.007305,0.0076,211791.98,1600.99
2020-02-17,LTCBTC,0.007533,0.007614,0.0071,0.007564,293475.45,2154.53
2020-02-16,LTCBTC,0.007747,0.008043,0.006996,0.007533,391762.88,2955.46
2020-02-15,LTCBTC,0.008039,0.008065,0.00764,0.007747,261684.53,2054.52
2020-02-14,LTCBTC,0.007873,0.0081,0.007769,0.008039,244938.1,1948.65
2020-02-13,LTCBTC,0.007859,0.008096,0.007522,0.007873,378785.65,2975.75
2020-02-12,LTCBTC,0.00748,0.008008,0.007476,0.007859,287709.33,2223.24
2020-02-11,LTCBTC,0.007512,0.007646,0.007398,0.00748,193909.25,1456.64
2020-02-10,LTCBTC,0.007582,0.007605,0.007384,0.007512,209210.54,1567.97
2020-02-09,LTCBTC,0.007737,0.007802,0.007481,0.007582,181019.29,1380.97
2020-02-08,LTCBTC,0.00757,0.007896,0.007372,0.007737,228074.76,1752.4
2020-02-07,LTCBTC,0.00753,0.00767,0.007476,0.00757,157249.04,1187.1
2020-02-06,LTCBTC,0.007549,0.007746,0.007358,0.00753,207531.28,1568.33
2020-02-05,LTCBTC,0.0074,0.007693,0.007357,0.007549,200835.59,1514.46
2020-02-04,LTCBTC,0.007496,0.00755,0.007255,0.0074,163770.58,1210.35
2020-02-03,LTCBTC,0.007496,0.007638,0.007389,0.007496,213419.13,1602.44
2020-02-02,LTCBTC,0.007535,0.007781,0.007311,0.007496,284320.86,2147.53
2020-02-01,LTCBTC,0.007274,0.007729,0.007234,0.007535,393712.62,2973.85
2020-01-31,LTCBTC,0.007148,0.007447,0.007085,0.007274,387389.04,2805.97
2020-01-30,LTCBTC,0.006432,0.007347,0.006319,0.007148,439482.5,3053.03
2020-01-29,LTCBTC,0.006455,0.006671,0.006408,0.006432,158499.24,1033.01
2020-01-28,LTCBTC,0.006573,0.00675,0.006432,0.006455,214761.5,1413.4
2020-01-27,LTCBTC,0.006529,0.006785,0.006474,0.006573,158431.68,1049.18
2020-01-26,LTCBTC,0.006387,0.006596,0.006334,0.006529,113355.9,732.27
2020-01-25,LTCBTC,0.006444,0.006492,0.00625,0.006387,96075.58,614.01
2020-01-24,LTCBTC,0.006486,0.0065,0.006122,0.006444,202084.11,1281.89
2020-01-23,LTCBTC,0.006718,0.00673,0.0063,0.006486,161125.08,1051.12
2020-01-22,LTCBTC,0.00659,0.006776,0.006561,0.006718,97915.07,655.21
2020-01-21,LTCBTC,0.006618,0.006686,0.006549,0.00659,83216.67,551.49
2020-01-20,LTCBTC,0.006622,0.006706,0.006516,0.006618,82904.29,547.99
2020-01-19,LTCBTC,0.006652,0.006867,0.006433,0.006622,196402.39,1303.56
2020-01-18,LTCBTC,0.00685,0.00696,0.006545,0.006652,273773.14,1847.1
2020-01-17,LTCBTC,0.006599,0.007066,0.00654,0.00685,311449.84,2118.7
2020-01-16,LTCBTC,0.006591,0.006706,0.006351,0.006599,200554.87,1308.7
2020-01-15,LTCBTC,0.006625,0.006823,0.00645,0.006591,382564.7,2537.31
2020-01-14,LTCBTC,0.006118,0.006869,0.006113,0.006625,599984.19,3895.04
2020-01-13,LTCBTC,0.006285,0.006296,0.006061,0.006118,178981.84,1102.08
2020-01-12,LTCBTC,0.006148,0.006385,0.006126,0.006285,270250.84,1685.72
2020-01-11,LTCBTC,0.005983,0.006342,0.005946,0.006148,327135.1,2007.25
2020-01-10,LTCBTC,0.005724,0.00614,0.005695,0.005983,321224.12,1909.36
2020-01-09,LTCBTC,0.00563,0.00575,0.005612,0.005724,96242.16,547.34
2020-01-08,LTCBTC,0.005684,0.005775,0.005467,0.00563,232035.96,1312.5
2020-01-07,LTCBTC,0.005905,0.005905,0.005672,0.005684,187186.31,1077.5
2020-01-06,LTCBTC,0.005884,0.006,0.005852,0.005905,133332.44,790.58
2020-01-05,LTCBTC,0.005818,0.00597,0.00574,0.005884,104828.11,613.51
2020-01-04,LTCBTC,0.00575,0.005828,0.005713,0.005818,100804.79,582.39
2020-01-03,LTCBTC,0.00566,0.005754,0.005585,0.00575,107560.51,609.97
2020-01-02,LTCBTC,0.005779,0.005806,0.005626,0.00566,65266.53,373.19
2020-01-01,LTCBTC,0.005741,0.005812,0.005729,0.005779,39600.22,228.7
2019-12-31,LTCBTC,0.00585,0.005884,0.005728,0.005741,65057.14,377.67
2019-12-30,LTCBTC,0.005833,0.005967,0.005791,0.00585,102429.54,600.26
2019-12-29,LTCBTC,0.005857,0.005895,0.005772,0.005833,122947.16,716.22
2019-12-28,LTCBTC,0.005647,0.005951,0.005644,0.005857,131759.76,765.9
2019-12-27,LTCBTC,0.005557,0.005701,0.005541,0.005647,80439.09,453.2
2019-12-26,LTCBTC,0.005568,0.005638,0.005508,0.005557,60231.97,334.9
2019-12-25,LTCBTC,0.005559,0.005603,0.005486,0.005568,43765.02,242.81
2019-12-24,LTCBTC,0.005542,0.005627,0.00549,0.005559,63513.8,352.73
2019-12-23,LTCBTC,0.005578,0.00563,0.0055,0.005542,81424.02,452.96
2019-12-22,LTCBTC,0.005559,0.00575,0.005555,0.005578,69338.1,393.6
2019-12-21,LTCBTC,0.005588,0.005604,0.005538,0.005559,34503.89,192.17
2019-12-20,LTCBTC,0.005547,0.005645,0.005541,0.005588,49017.78,273.65
2019-12-19,LTCBTC,0.005608,0.005659,0.005501,0.005547,86507.15,481.54
2019-12-18,LTCBTC,0.005575,0.005816,0.005538,0.005608,172599.47,977.91
2019-12-17,LTCBTC,0.005801,0.005817,0.00551,0.005575,207481.42,1178.61
2019-12-16,LTCBTC,0.006107,0.006125,0.005665,0.005801,148392.82,871.4
2019-12-15,LTCBTC,0.006121,0.006153,0.006095,0.006107,38379.8,234.96
2019-12-14,LTCBTC,0.006125,0.006184,0.006084,0.006121,47848.7,293.24
2019-12-13,LTCBTC,0.006063,0.006131,0.006024,0.006125,55032.04,334.18
2019-12-12,LTCBTC,0.006065,0.006101,0.006002,0.006063,56077.84,339.73
2019-12-11,LTCBTC,0.006105,0.006154,0.006012,0.006065,68062.89,414.37
2019-12-10,LTCBTC,0.006056,0.006107,0.00601,0.006105,61242.21,370.78
2019-12-09,LTCBTC,0.006066,0.006122,0.00598,0.006056,94849.51,572.64
2019-12-08,LTCBTC,0.006029,0.006119,0.006013,0.006066,50825.85,308.99
2019-12-07,LTCBTC,0.006011,0.006136,0.005989,0.006029,78062.71,472.94
2019-12-06,LTCBTC,0.006062,0.006138,0.00598,0.006011,103761.5,627.15
2019-12-05,LTCBTC,0.006209,0.006211,0.005998,0.006062,128902.92,783.19
2019-12-04,LTCBTC,0.006138,0.006253,0.006037,0.006209,135661.84,836.74
2019-12-03,LTCBTC,0.006231,0.006293,0.006101,0.006138,109024.4,675.9
2019-12-02,LTCBTC,0.006419,0.00643,0.006158,0.006231,122362.46,768.92
2019-12-01,LTCBTC,0.006259,0.006487,0.006185,0.006419,111698.12,710.87
2019-11-30,LTCBTC,0.006275,0.006345,0.0062,0.006259,87968.4,550.89
2019-11-29,LTCBTC,0.006304,0.006435,0.006256,0.006275,116315.77,737.66
2019-11-28,LTCBTC,0.006349,0.006389,0.006228,0.006304,83363.3,525.53
2019-11-27,LTCBTC,0.006554,0.006563,0.006314,0.006349,121360.57,782.56
2019-11-26,LTCBTC,0.006397,0.006611,0.006389,0.006554,95292.49,619.77
2019-11-25,LTCBTC,0.006354,0.006759,0.0063,0.006397,211446.08,1373.3
2019-11-24,LTCBTC,0.006584,0.006593,0.00628,0.006354,157945.73,1018.93
2019-11-23,LTCBTC,0.00651,0.00666,0.006471,0.006584,114350.73,750.65
2019-11-22,LTCBTC,0.006639,0.00676,0.006375,0.00651,288160.97,1894.38
2019-11-21,LTCBTC,0.006791,0.006809,0.006482,0.006639,185319.19,1228.98
2019-11-20,LTCBTC,0.006779,0.006902,0.006732,0.006791,94169.55,641.66
2019-11-19,LTCBTC,0.006817,0.0069,0.006729,0.006779,124454.05,847.65
2019-11-18,LTCBTC,0.006965,0.006986,0.006624,0.006817,150002.42,1023.68
2019-11-17,LTCBTC,0.006866,0.007017,0.006834,0.006965,84526.29,586.8
2019-11-16,LTCBTC,0.0068,0.006916,0.006767,0.006866,60942.26,416.74
